{Blxwp=f,Mulch=t} => {Class=True}
{Mulch=t,R2ar8=t} => {Class=True}
{Mulch=t,Rkxwp=f} => {Class=True}
{Mulch=t,Rimmx=f} => {Class=True}
{Mulch=t,Wkcti=f} => {Class=True}
{Mulch=t,Reskr=f} => {Class=True}
{Bknwy=f,Mulch=t} => {Class=True}
{Blxwp=f,Wkna8=t} => {Class=True}
{Wkna8=t,Wknck=f} => {Class=True}
{Wkna8=t,Wkovl=t} => {Class=True}
{R2ar8=t,Wkna8=t} => {Class=True}
{Bxqsq=f,Wkna8=t} => {Class=True}
{Katri5=n,Wkna8=t} => {Class=True}
{Rkxwp=f,Wkna8=t} => {Class=True}
{Rimmx=f,Wkna8=t} => {Class=True}
{Wkcti=f,Wkna8=t} => {Class=True}
{Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Wkna8=t} => {Class=True}
{Mulch=f,Wkna8=t} => {Class=True}
{Rimmx=f,Skrxp=t} => {Class=True}
{Bkblk=f,Katri5=b} => {Class=True}
{Bkblk=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Wknck=t} => {Class=True}
{Bkxcr=f,Bkxwp=t} => {Class=True}
{Blxwp=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Rimmx=f} => {Class=True}
{Bkxcr=t,Wknck=t} => {Class=True}
{Rimmx=f,Wknck=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Skrxp=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkona=f,Bkxwp=t,Skrxp=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Rimmx=f,Simpl=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dsopp=f,Simpl=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxbq=f,Bkxwp=t,Simpl=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Simpl=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Reskr=f,Rimmx=f,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dsopp=f,Reskr=f,Simpl=f,Wkovl=f} => {Class=True}
{Bkona=f,Bkxbq=f,Bkxwp=t,Reskr=f,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Reskr=f,Simpl=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Skewr=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Reskr=f,Skewr=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Skewr=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Wkcti=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Reskr=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Skrxp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkxbq=f,Bkxwp=t,Katri5=n,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dwipd=l,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dwipd=l,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dwipd=l,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxbq=f,Bkxwp=t,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Cntxt=f,Dsopp=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dwipd=l,R2ar8=t,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Bkxwp=t,R2ar8=t,Reskr=f,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Bkxwp=t,R2ar8=t,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,R2ar8=t,Reskr=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Simpl=f,Wkcti=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Reskr=f,Simpl=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Katri5=n,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Dwipd=l,Simpl=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Simpl=f,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Dwipd=l,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Reskr=f,Simpl=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Katri5=n,Reskr=f,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Simpl=f,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkxwp=t,Simpl=f,Skewr=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Reskr=f,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Bkxwp=t,Reskr=f,Simpl=f,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Reskr=f,Simpl=f,Skrxp=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkxwp=t,Katri5=n,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,Dsopp=f,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,Simpl=f,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,Dsopp=f,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,Reskr=f,Simpl=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,Katri5=n,Reskr=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Simpl=f,Skrxp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkxwp=t,Simpl=f,Skrxp=f,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Reskr=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkxwp=t,Reskr=f,Simpl=f,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Wkcti=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Reskr=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Dwipd=l,Wknck=t,Wkpos=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Katri5=n,Wkcti=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Reskr=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Katri5=n,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Katri5=n,Reskr=f,Skewr=t,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Katri5=n,Skewr=t,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Katri5=n,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Skewr=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Katri5=n,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Katri5=n,Reskr=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Katri5=n,Skrxp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxwp=t,Reskr=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkblk=f,Bkona=f,Bkxwp=t,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkona=f,Bkxwp=t,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dwipd=l,Katri5=n,R2ar8=t,Simpl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dwipd=l,Katri5=n,Simpl=f,Skewr=t} => {Class=True}
{Bkxbq=f,Bkxwp=t,Dwipd=l,Katri5=n,Simpl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Simpl=f,Skewr=t,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n,Rkxwp=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxwp=t,Katri5=n,Rimmx=f,Rkxwp=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxwp=t,Katri5=n,Rkxwp=f,Skrxp=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxwp=t,Katri5=n,Reskr=f,Rimmx=f} => {Class=True}
{Bkblk=f,Bkspr=f,Bkxbq=f,Bkxwp=t,Katri5=n,Rimmx=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxwp=t,Katri5=n,Rimmx=f,Skrxp=f} => {Class=True}
{Bkspr=f,Bkxwp=t,Dwipd=l,Katri5=n,Rkxwp=f,Simpl=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxwp=t,Katri5=n,Rkxwp=f,Simpl=f} => {Class=True}
{Bknwy=f,Blxwp=t,Dsopp=f,Skewr=f,Wknck=t,Wtoeg=t} => {Class=True}
{Bkxbq=f,Dsopp=f,Rimmx=f,Skewr=f,Wknck=t,Wtoeg=t} => {Class=True}
{Bknwy=f,Dsopp=f,Rimmx=f,Skewr=f,Wknck=t,Wtoeg=t} => {Class=True}
{Bxqsq=f,Dsopp=f,R2ar8=t,Simpl=f,Wknck=t,Wtoeg=t} => {Class=True}
{Bknwy=f,Bxqsq=f,R2ar8=t,Simpl=f,Wknck=t,Wtoeg=t} => {Class=True}
{Bknwy=f,Bxqsq=f,R2ar8=t,Rkxwp=f,Wknck=t,Wtoeg=t} => {Class=True}
{Bknwy=f,Bxqsq=f,Dsopp=f,R2ar8=t,Wknck=t,Wtoeg=t} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Cntxt=t,Dsopp=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Cntxt=t,Dsopp=f,Simpl=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Mulch=f,Simpl=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Dsopp=f,R2ar8=t,Simpl=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Simpl=f,Wkna8=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Mulch=f,Simpl=f,Wkna8=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Dwipd=g,R2ar8=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bkona=f,Bkxbq=f,Dwipd=g,R2ar8=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,R2ar8=t,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Katri5=n,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Dsopp=f,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Rimmx=f,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Cntxt=t,Dsopp=f,Katri5=n,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Cntxt=t,Katri5=n,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,R2ar8=t,Rkxwp=f,Simpl=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Katri5=n,Rimmx=f,Simpl=f,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxcr=t,R2ar8=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxcr=t,R2ar8=t,Rimmx=f,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bkxcr=t,Rimmx=f,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,R2ar8=t,Rimmx=f,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,R2ar8=t,Rkxwp=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Dsopp=f,R2ar8=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,R2ar8=t,Rkxwp=f,Skrxp=f,Wkpos=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Bkxcr=t,R2ar8=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Dsopp=f,R2ar8=t,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,R2ar8=t,Rimmx=f,Skrxp=f,Wkpos=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Bkxcr=t,R2ar8=t,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Katri5=n,Rimmx=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bkblk=f,Bkxbq=f,Bkxcr=t,Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Dsopp=f,Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Katri5=n,Rimmx=f,Skrxp=f,Wkpos=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Bkxcr=t,Katri5=n,Wkcti=f,Wkpos=f} => {Class=True}
{Bkblk=f,Bkon8=f,Bkxbq=f,Bkxcr=t,Katri5=n,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Dsopp=f,Katri5=n,Wkna8=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Katri5=n,Skrxp=f,Wkna8=f,Wkpos=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Bkxcr=t,Katri5=n,Skrxp=f,Wkpos=f} => {Class=True}
{Blxwp=f,Cntxt=t,R2ar8=t,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Cntxt=t,Katri5=n,R2ar8=t,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Cntxt=t,R2ar8=t,Rkxwp=f,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Cntxt=t,Dsopp=f,Simpl=f,Wkcti=f,Wknck=t,Wkpos=f} => {Class=True}
{Blxwp=f,Cntxt=t,Katri5=n,R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Cntxt=t,R2ar8=t,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Cntxt=t,Katri5=n,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Cntxt=t,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bkspr=f,Cntxt=t,Katri5=n,R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Cntxt=t,Katri5=n,R2ar8=t,Rkxwp=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Bkxbq=t,Reskd=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Dsopp=f,R2ar8=t,Rkxwp=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Dsopp=f,Qxmsq=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Qxmsq=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Blxwp=f,Dsopp=f,R2ar8=t,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Blxwp=f,R2ar8=t,Simpl=f,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkspr=f,Katri5=n,Simpl=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{R2ar8=t,Rkxwp=f,Simpl=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Katri5=n,Rkxwp=f,Simpl=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Rkxwp=f,Simpl=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Mulch=f,Rkxwp=f,Simpl=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bkspr=f,Katri5=n,R2ar8=t,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Katri5=n,R2ar8=t,Rkxwp=f,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Katri5=n,R2ar8=t,Simpl=f,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,R2ar8=t,Rkxwp=f,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{R2ar8=t,Rkxwp=f,Simpl=f,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,R2ar8=t,Simpl=f,Wkcti=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Qxmsq=f,Rimmx=f,Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkona=f,Dsopp=f,Simpl=f,Wkcti=f,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,Simpl=f,Wkcti=f,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Blxwp=f,Dsopp=f,Katri5=n,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bkon8=f,Blxwp=f,Katri5=n,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Blxwp=f,Dsopp=f,Katri5=n,R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Blxwp=f,Katri5=n,R2ar8=t,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkon8=f,Blxwp=f,Katri5=n,R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,R2ar8=t,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{R2ar8=t,Rkxwp=f,Wkna8=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bkon8=f,R2ar8=t,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Dsopp=f,Katri5=n,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Katri5=n,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Katri5=n,Rkxwp=f,Wkna8=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bkon8=f,Katri5=n,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Reskr=f,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Dsopp=f,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Rkxwp=f,Wkna8=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bknwy=f,Bkon8=f,Rkxwp=f,Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bkspr=f,Dsopp=f,Katri5=n,R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Bkspr=f,Katri5=n,R2ar8=t,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkon8=f,Bkspr=f,Katri5=n,R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,Katri5=n,R2ar8=t,Rkxwp=f,Wknck=t,Wkpos=f} => {Class=True}
{Katri5=n,R2ar8=t,Rkxwp=f,Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkon8=f,Katri5=n,R2ar8=t,Rkxwp=f,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,R2ar8=t,Reskr=f,Rkxwp=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Dsopp=f,Qxmsq=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Dsopp=f,Reskd=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Dsopp=f,Qxmsq=f,Reskd=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Qxmsq=f,Reskd=f,Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Katri5=n,R2ar8=t,Simpl=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Katri5=n,Rimmx=f,Simpl=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Blxwp=t,Katri5=n,Simpl=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Katri5=n,Simpl=f,Thrsk=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Katri5=n,Rimmx=f,Wkovl=t,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Blxwp=t,Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bkspr=f,Bkxbq=f,Blxwp=t,Katri5=n,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Blxwp=t,Katri5=n,Skrxp=f,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Blxwp=t,Katri5=n,Mulch=f,Wkpos=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Blxwp=t,Katri5=n,Thrsk=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Katri5=n,R2ar8=t,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Dwipd=l,Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Bkblk=f,Bkxbq=f,Blxwp=t,Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Dsopp=f,Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Katri5=n,Rimmx=f,Skrxp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Rimmx=f,Rkxwp=f,Skrxp=f,Wkpos=f} => {Class=True}
{Bkblk=f,Bkxbq=f,Rimmx=f,Simpl=t,Wkovl=t,Wkpos=f} => {Class=True}
