{Bkxcr=t,Bxqsq=t,Reskr=f,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Skrxp=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Skrxp=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Reskr=f,Simpl=f,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Reskr=f,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Simpl=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wknck=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Skrxp=f,Wknck=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f,Wknck=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Rxmsq=f,Wkcti=f} => {Class=True}
{Bkon8=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,R2ar8=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,R2ar8=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Rxmsq=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wkna8=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Rxmsq=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Rxmsq=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,R2ar8=t,Wkna8=f} => {Class=True}
{Bkon8=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,R2ar8=t,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,R2ar8=t,Skewr=t} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Rxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Rxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Skrxp=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Skrxp=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Reskr=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Rxmsq=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Rxmsq=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Rxmsq=f,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Skrxp=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Rxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Rxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Reskr=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Rxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skrxp=f,Thrsk=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Katri5=n,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Katri5=n,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Katri5=n,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skrxp=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Simpl=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Simpl=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Simpl=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
