@relation dataDiscretized
@attribute StatusAccount {'A11','A12','A13','A14'}
@attribute DurationMonth {'[4,12)','[12,24)','[24,72]'}
@attribute CreditHistory {' A30',' A31',' A32',' A33',' A34'}
@attribute Purpose {' A40',' A41',' A410',' A42',' A43',' A44',' A45',' A46',' A48',' A49'}
@attribute CreditAmount {'[250,1.55e+03)','[1.55e+03,3.37e+03)','[3.37e+03,1.84e+04]'}
@attribute SavingsAccount {' A61',' A62',' A63',' A64',' A65'}
@attribute EmploymentSince {' A71',' A72',' A73',' A74',' A75'}
@attribute InstallmentRate {'[1,2)','[2,4]'}
@attribute StatusAndSex {' A91',' A92',' A93',' A94'}
@attribute Guarantors {' A101',' A102',' A103'}
@attribute ResidenceSince {'[1,2)','[2,4]'}
@attribute Property {' A121',' A122',' A123',' A124'}
@attribute Age {'[19,28)','[28,38)','[38,75]'}
@attribute InstallmentPlans {' A141',' A142',' A143'}
@attribute Housing {' A151',' A152',' A153'}
@attribute NCredits {'[1,2)','[2,4]'}
@attribute Job {' A171',' A172',' A173',' A174'}
@attribute NPeopleMain {'[1,2]'}
@attribute Telephone {' A191',' A192'}
@attribute ForeignWorker {' A201',' A202'}
@attribute Customer {' False',' True'}
@data
'A14','[24,72]',' A34',' A43','[1.55e+03,3.37e+03)',' A61',' A75','[2,4]',' A94',' A102','[2,4]',' A121','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A11','[24,72]',' A32',' A42','[3.37e+03,1.84e+04]',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A122','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A14','[12,24)',' A33',' A41','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A121','[28,38)',' A142',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A32',' A45','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A121','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A14','[24,72]',' A31',' A49','[1.55e+03,3.37e+03)',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A141',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A32',' A42','[3.37e+03,1.84e+04]',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A141',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A12','[12,24)',' A32',' A42','[3.37e+03,1.84e+04]',' A65',' A74','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A32',' A40','[3.37e+03,1.84e+04]',' A65',' A73','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A143',' A151','[2,4]',' A173','[1,2]',' A191',' A201',' True'
'A14','[24,72]',' A32',' A40','[250,1.55e+03)',' A61',' A72','[2,4]',' A94',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[4,12)',' A32',' A43','[250,1.55e+03)',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A121','[38,75]',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A32',' A43','[250,1.55e+03)',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A121','[38,75]',' A142',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' True'
'A11','[12,24)',' A34',' A40','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A94',' A103','[2,4]',' A122','[28,38)',' A141',' A151','[2,4]',' A173','[1,2]',' A191',' A202',' True'
'A14','[24,72]',' A34',' A41','[3.37e+03,1.84e+04]',' A65',' A74','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A34',' A43','[250,1.55e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A153','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A31',' A40','[250,1.55e+03)',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A153','[2,4]',' A172','[1,2]',' A191',' A201',' True'
'A14','[24,72]',' A33',' A40','[3.37e+03,1.84e+04]',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A32',' A40','[250,1.55e+03)',' A62',' A72','[2,4]',' A94',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A14','[4,12)',' A32',' A48','[250,1.55e+03)',' A65',' A74','[2,4]',' A92',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A34',' A42','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A153','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A32',' A40','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A92',' A101','[2,4]',' A122','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[4,12)',' A32',' A40','[3.37e+03,1.84e+04]',' A62',' A73','[1,2)',' A93',' A103','[2,4]',' A121','[19,28)',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A202',' False'
'A14','[24,72]',' A34',' A41','[3.37e+03,1.84e+04]',' A64',' A73','[2,4]',' A93',' A101','[2,4]',' A121','[19,28)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A33',' A49','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A94',' A101','[2,4]',' A123','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A11','[24,72]',' A32',' A43','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[24,72]',' A34',' A42','[3.37e+03,1.84e+04]',' A64',' A72','[2,4]',' A93',' A101','[2,4]',' A121','[28,38)',' A142',' A152','[2,4]',' A172','[1,2]',' A192',' A201',' False'
'A14','[4,12)',' A32',' A42','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A121','[19,28)',' A141',' A151','[1,2)',' A172','[1,2]',' A191',' A201',' True'
'A14','[12,24)',' A32',' A42','[1.55e+03,3.37e+03)',' A63',' A73','[2,4]',' A92',' A101','[2,4]',' A123','[19,28)',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A32',' A43','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A92',' A101','[1,2)',' A123','[19,28)',' A142',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A34',' A42','[1.55e+03,3.37e+03)',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A142',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[24,72]',' A32',' A49','[3.37e+03,1.84e+04]',' A65',' A75','[2,4]',' A93',' A101','[2,4]',' A122','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A32',' A42','[250,1.55e+03)',' A61',' A75','[2,4]',' A92',' A101','[2,4]',' A122','[19,28)',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[24,72]',' A33',' A42','[3.37e+03,1.84e+04]',' A63',' A74','[2,4]',' A92',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A13','[4,12)',' A34',' A40','[250,1.55e+03)',' A61',' A75','[1,2)',' A93',' A101','[2,4]',' A121','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A202',' False'
'A11','[24,72]',' A34',' A49','[250,1.55e+03)',' A62',' A74','[2,4]',' A93',' A101','[1,2)',' A121','[19,28)',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A32',' A44','[250,1.55e+03)',' A65',' A72','[2,4]',' A92',' A101','[1,2)',' A121','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A32',' A42','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A93',' A102','[2,4]',' A122','[28,38)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' False'
'A12','[4,12)',' A34',' A40','[250,1.55e+03)',' A64',' A73','[2,4]',' A92',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A31',' A43','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A93',' A102','[2,4]',' A124','[28,38)',' A141',' A153','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A32',' A43','[3.37e+03,1.84e+04]',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[4,12)',' A32',' A40','[250,1.55e+03)',' A61',' A72','[2,4]',' A93',' A101','[2,4]',' A124','[19,28)',' A143',' A153','[1,2)',' A174','[1,2]',' A192',' A201',' True'
'A14','[24,72]',' A34',' A43','[3.37e+03,1.84e+04]',' A65',' A74','[2,4]',' A93',' A101','[2,4]',' A122','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[24,72]',' A32',' A41','[3.37e+03,1.84e+04]',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A32',' A41','[3.37e+03,1.84e+04]',' A65',' A73','[2,4]',' A91',' A101','[2,4]',' A124','[38,75]',' A143',' A153','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A12','[24,72]',' A34',' A40','[1.55e+03,3.37e+03)',' A65',' A75','[2,4]',' A93',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A34',' A43','[250,1.55e+03)',' A61',' A71','[2,4]',' A92',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[2,4]',' A171','[1,2]',' A191',' A201',' False'
'A12','[24,72]',' A32',' A42','[3.37e+03,1.84e+04]',' A61',' A74','[2,4]',' A91',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A11','[12,24)',' A32',' A46','[250,1.55e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A12','[24,72]',' A34',' A49','[1.55e+03,3.37e+03)',' A65',' A74','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A12','[24,72]',' A32',' A49','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A123','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[24,72]',' A34',' A40','[3.37e+03,1.84e+04]',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A143',' A152','[2,4]',' A174','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A31',' A41','[3.37e+03,1.84e+04]',' A65',' A72','[2,4]',' A93',' A103','[2,4]',' A121','[38,75]',' A141',' A151','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A11','[24,72]',' A34',' A49','[1.55e+03,3.37e+03)',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A142',' A152','[2,4]',' A174','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A34',' A43','[1.55e+03,3.37e+03)',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A34',' A40','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A141',' A152','[2,4]',' A172','[1,2]',' A191',' A202',' False'
'A12','[24,72]',' A34',' A41','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A34',' A43','[250,1.55e+03)',' A65',' A73','[2,4]',' A93',' A101','[2,4]',' A122','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A33',' A41','[3.37e+03,1.84e+04]',' A65',' A74','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A142',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A32',' A43','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A122','[28,38)',' A143',' A151','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A34',' A42','[1.55e+03,3.37e+03)',' A64',' A74','[2,4]',' A92',' A101','[2,4]',' A122','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A202',' False'
'A14','[12,24)',' A32',' A42','[1.55e+03,3.37e+03)',' A65',' A74','[1,2)',' A92',' A101','[2,4]',' A121','[28,38)',' A141',' A151','[1,2)',' A172','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A32',' A42','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A93',' A102','[2,4]',' A123','[38,75]',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A11','[12,24)',' A34',' A40','[1.55e+03,3.37e+03)',' A61',' A75','[2,4]',' A93',' A103','[2,4]',' A122','[38,75]',' A141',' A151','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[12,24)',' A34',' A40','[3.37e+03,1.84e+04]',' A65',' A72','[2,4]',' A91',' A101','[2,4]',' A121','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A34',' A41','[3.37e+03,1.84e+04]',' A65',' A75','[2,4]',' A93',' A101','[2,4]',' A124','[38,75]',' A143',' A153','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A32',' A43','[250,1.55e+03)',' A65',' A73','[2,4]',' A94',' A101','[2,4]',' A121','[38,75]',' A143',' A151','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A32',' A43','[250,1.55e+03)',' A61',' A75','[2,4]',' A93',' A101','[1,2)',' A121','[28,38)',' A143',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A32',' A43','[250,1.55e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A121','[19,28)',' A143',' A151','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A32',' A40','[3.37e+03,1.84e+04]',' A65',' A74','[2,4]',' A93',' A102','[2,4]',' A121','[19,28)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A202',' False'
'A12','[24,72]',' A32',' A46','[3.37e+03,1.84e+04]',' A65',' A73','[2,4]',' A94',' A101','[2,4]',' A123','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A33',' A41','[3.37e+03,1.84e+04]',' A61',' A72','[1,2)',' A92',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' False'
'A12','[4,12)',' A32',' A40','[1.55e+03,3.37e+03)',' A65',' A73','[1,2)',' A92',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' False'
'A14','[24,72]',' A33',' A43','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A92',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A12','[24,72]',' A34',' A42','[3.37e+03,1.84e+04]',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A123','[19,28)',' A141',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' True'
'A12','[24,72]',' A32',' A43','[1.55e+03,3.37e+03)',' A65',' A75','[2,4]',' A92',' A101','[2,4]',' A123','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[4,12)',' A32',' A49','[1.55e+03,3.37e+03)',' A64',' A75','[1,2)',' A91',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A11','[24,72]',' A31',' A49','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A122','[28,38)',' A143',' A151','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[4,12)',' A32',' A41','[1.55e+03,3.37e+03)',' A62',' A73','[1,2)',' A93',' A102','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[4,12)',' A32',' A40','[3.37e+03,1.84e+04]',' A61',' A75','[1,2)',' A93',' A101','[2,4]',' A124','[38,75]',' A141',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' True'
'A11','[24,72]',' A32',' A42','[1.55e+03,3.37e+03)',' A62',' A71','[1,2)',' A91',' A101','[1,2)',' A122','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A14','[12,24)',' A34',' A42','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A92',' A101','[2,4]',' A124','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[24,72]',' A33',' A43','[3.37e+03,1.84e+04]',' A63',' A74','[2,4]',' A93',' A101','[1,2)',' A123','[28,38)',' A143',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A11','[4,12)',' A32',' A43','[250,1.55e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A122','[19,28)',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A12','[12,24)',' A32',' A40','[1.55e+03,3.37e+03)',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A122','[28,38)',' A143',' A151','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A11','[24,72]',' A31',' A42','[3.37e+03,1.84e+04]',' A61',' A72','[2,4]',' A91',' A101','[1,2)',' A122','[38,75]',' A141',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A11','[12,24)',' A31',' A40','[250,1.55e+03)',' A61',' A72','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A141',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' True'
'A11','[12,24)',' A34',' A42','[250,1.55e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A122','[19,28)',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A11','[24,72]',' A32',' A41','[3.37e+03,1.84e+04]',' A61',' A74','[2,4]',' A93',' A101','[2,4]',' A124','[38,75]',' A142',' A153','[2,4]',' A173','[1,2]',' A192',' A201',' True'
'A14','[24,72]',' A32',' A43','[1.55e+03,3.37e+03)',' A65',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A33',' A40','[250,1.55e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A121','[38,75]',' A143',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' False'
'A11','[24,72]',' A32',' A42','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A93',' A102','[1,2)',' A122','[19,28)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A202',' False'
'A12','[4,12)',' A32',' A43','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A92',' A101','[2,4]',' A123','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[4,12)',' A34',' A40','[250,1.55e+03)',' A61',' A73','[2,4]',' A93',' A101','[1,2)',' A121','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A34',' A43','[250,1.55e+03)',' A63',' A75','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' False'
'A11','[12,24)',' A32',' A43','[250,1.55e+03)',' A61',' A73','[2,4]',' A92',' A101','[1,2)',' A123','[19,28)',' A141',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A13','[4,12)',' A32',' A43','[250,1.55e+03)',' A61',' A73','[2,4]',' A92',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' True'
'A12','[4,12)',' A32',' A43','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A94',' A101','[2,4]',' A123','[28,38)',' A143',' A151','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A34',' A41','[3.37e+03,1.84e+04]',' A65',' A73','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[2,4]',' A174','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A32',' A40','[3.37e+03,1.84e+04]',' A65',' A72','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[4,12)',' A32',' A40','[250,1.55e+03)',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A202',' False'
'A14','[24,72]',' A32',' A42','[250,1.55e+03)',' A65',' A74','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A142',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A14','[4,12)',' A34',' A40','[250,1.55e+03)',' A61',' A74','[2,4]',' A93',' A101','[1,2)',' A121','[38,75]',' A143',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' False'
'A11','[12,24)',' A32',' A42','[1.55e+03,3.37e+03)',' A61',' A72','[2,4]',' A92',' A103','[1,2)',' A122','[38,75]',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A12','[24,72]',' A30',' A40','[3.37e+03,1.84e+04]',' A63',' A72','[1,2)',' A92',' A101','[1,2)',' A123','[28,38)',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A11','[24,72]',' A31',' A42','[1.55e+03,3.37e+03)',' A63',' A72','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A153','[1,2)',' A173','[1,2]',' A192',' A201',' True'
'A14','[12,24)',' A32',' A40','[1.55e+03,3.37e+03)',' A65',' A71','[2,4]',' A93',' A101','[2,4]',' A124','[38,75]',' A143',' A152','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[12,24)',' A32',' A42','[250,1.55e+03)',' A61',' A72','[2,4]',' A94',' A102','[1,2)',' A122','[38,75]',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' True'
'A12','[12,24)',' A34',' A49','[3.37e+03,1.84e+04]',' A61',' A71','[2,4]',' A94',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[2,4]',' A171','[1,2]',' A192',' A201',' False'
'A11','[24,72]',' A33',' A49','[1.55e+03,3.37e+03)',' A61',' A74','[2,4]',' A93',' A101','[1,2)',' A123','[19,28)',' A143',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' True'
'A12','[24,72]',' A32',' A41','[3.37e+03,1.84e+04]',' A63',' A72','[2,4]',' A92',' A101','[2,4]',' A123','[28,38)',' A143',' A151','[1,2)',' A173','[1,2]',' A191',' A201',' True'
'A14','[24,72]',' A32',' A42','[3.37e+03,1.84e+04]',' A61',' A71','[2,4]',' A92',' A101','[2,4]',' A123','[19,28)',' A143',' A152','[2,4]',' A174','[1,2]',' A192',' A201',' True'
'A11','[12,24)',' A32',' A40','[1.55e+03,3.37e+03)',' A61',' A73','[2,4]',' A92',' A103','[2,4]',' A122','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A192',' A201',' False'
'A11','[24,72]',' A34',' A43','[250,1.55e+03)',' A64',' A75','[2,4]',' A92',' A101','[2,4]',' A122','[38,75]',' A143',' A151','[2,4]',' A174','[1,2]',' A192',' A201',' False'
'A13','[24,72]',' A34',' A43','[3.37e+03,1.84e+04]',' A65',' A75','[2,4]',' A93',' A101','[2,4]',' A122','[38,75]',' A142',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' False'
'A12','[4,12)',' A34',' A43','[250,1.55e+03)',' A61',' A75','[2,4]',' A93',' A101','[2,4]',' A121','[28,38)',' A143',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' False'
'A11','[24,72]',' A32',' A40','[3.37e+03,1.84e+04]',' A61',' A73','[2,4]',' A93',' A101','[2,4]',' A123','[38,75]',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' True'
'A12','[24,72]',' A32',' A42','[1.55e+03,3.37e+03)',' A62',' A75','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A153','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[4,12)',' A34',' A43','[1.55e+03,3.37e+03)',' A61',' A75','[2,4]',' A94',' A101','[2,4]',' A121','[28,38)',' A143',' A151','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A12','[12,24)',' A33',' A40','[1.55e+03,3.37e+03)',' A61',' A73','[1,2)',' A91',' A101','[2,4]',' A122','[38,75]',' A143',' A152','[2,4]',' A173','[1,2]',' A191',' A201',' False'
'A14','[12,24)',' A32',' A40','[3.37e+03,1.84e+04]',' A65',' A73','[2,4]',' A93',' A101','[2,4]',' A124','[28,38)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A14','[24,72]',' A32',' A43','[1.55e+03,3.37e+03)',' A63',' A75','[2,4]',' A93',' A101','[2,4]',' A123','[28,38)',' A141',' A152','[2,4]',' A173','[1,2]',' A192',' A201',' True'
'A12','[4,12)',' A32',' A45','[250,1.55e+03)',' A61',' A72','[2,4]',' A94',' A101','[1,2)',' A122','[19,28)',' A143',' A152','[1,2)',' A172','[1,2]',' A191',' A201',' False'
'A12','[24,72]',' A32',' A43','[1.55e+03,3.37e+03)',' A65',' A73','[2,4]',' A92',' A101','[1,2)',' A123','[19,28)',' A143',' A152','[1,2)',' A173','[1,2]',' A191',' A201',' False'
'A12','[24,72]',' A34',' A43','[1.55e+03,3.37e+03)',' A63',' A73','[2,4]',' A93',' A101','[2,4]',' A122','[19,28)',' A143',' A152','[2,4]',' A172','[1,2]',' A191',' A201',' True'
'A14','[12,24)',' A32',' A43','[3.37e+03,1.84e+04]',' A61',' A75','[2,4]',' A92',' A101','[2,4]',' A123','[38,75]',' A141',' A151','[1,2)',' A174','[1,2]',' A192',' A201',' False'
'A14','[24,72]',' A32',' A43','[3.37e+03,1.84e+04]',' A65',' A74','[2,4]',' A94',' A101','[2,4]',' A122','[28,38)',' A143',' A151','[1,2)',' A173','[1,2]',' A192',' A201',' False'
